"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_145229"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_145356"	13	13	2	3	13	7	5	7	3	5	4	17	13	8	16	7	10	18	12	17	1	8	17	17	12
"NM_145389"	2	9	5	16	11	6	10	10	13	13	9	14	6	3	11	11	8	11	15	15	2	16	11	2	9
"NM_145393"	2	3	5	16	1	3	10	9	13	2	13	3	7	6	19	15	1	13	16	16	16	14	11	1	16
"NM_145394"	7	16	18	15	8	19	3	3	16	9	2	19	16	4	17	9	2	1	10	1	3	10	19	4	5
"NM_145395"	11	19	4	16	16	9	6	9	13	2	15	1	3	6	2	14	1	16	15	19	7	19	8	9	4
"NM_145400"	5	14	9	18	7	2	9	5	7	18	5	5	19	9	4	18	7	15	17	16	14	13	5	14	10
"NM_145402"	15	10	13	3	12	14	19	8	13	2	9	3	1	10	15	12	10	13	5	8	17	1	17	5	11
"NM_145403"	16	16	18	15	18	19	18	19	16	9	2	15	11	15	17	9	2	9	9	1	5	10	1	4	5
"NM_145405"	14	19	1	11	12	17	17	12	8	2	6	3	10	6	19	5	10	16	2	11	7	1	13	7	18
"NM_145414.1"	2	3	11	16	7	3	13	9	19	18	16	1	7	14	4	15	1	3	16	16	16	14	14	1	16
"NM_145415.1"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	1	5	4	1	4	5
"NM_145416"	2	19	5	16	11	6	10	9	13	2	13	3	10	3	19	11	1	13	15	11	2	5	11	2	16
"NM_145417"	2	19	5	16	12	17	10	9	13	2	13	3	7	3	4	11	1	13	15	11	16	5	11	2	16
"NM_145422"	2	3	14	16	12	8	6	9	13	2	13	1	7	6	4	5	1	13	16	16	16	13	14	9	16
"NM_145426"	2	12	5	16	13	4	10	9	15	13	13	11	13	12	16	11	1	13	16	15	2	8	11	2	8
"NM_145430"	2	3	11	16	1	3	13	9	19	2	13	1	7	16	4	15	1	13	16	16	16	14	14	1	16
"NM_145432.2"	8	17	7	14	7	18	4	14	19	12	16	7	5	14	9	6	19	3	14	12	15	17	14	10	19
"NM_145434.2"	17	17	16	9	3	2	4	13	4	12	18	8	19	9	3	2	17	14	14	14	9	13	5	14	14
"NM_145457"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NM_145457.2"	18	5	19	17	14	13	1	15	6	4	3	10	18	13	5	1	5	7	19	4	18	17	18	6	6
"NM_145466"	1	17	7	7	9	2	15	4	5	17	18	13	14	7	3	3	18	14	6	7	14	7	7	16	13
"NM_145468"	14	19	1	11	12	17	17	12	13	2	6	3	10	6	19	5	1	13	15	11	7	5	13	7	15
"NM_145480"	14	19	1	11	12	17	17	12	8	16	6	3	10	6	19	5	3	16	2	11	7	5	13	7	18
"NM_145484"	13	12	14	5	13	4	12	11	15	13	8	11	13	2	6	13	11	13	12	15	1	8	10	11	8
"NM_145487"	4	3	11	14	7	18	13	9	19	18	16	7	7	14	4	15	7	3	16	16	16	14	14	10	16
"NM_145492"	17	7	16	9	3	12	4	13	4	12	3	8	17	13	3	1	17	7	14	14	9	17	18	15	14
"NM_145509"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	1	16	19	15
"NM_145519"	8	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	12	5	4	1	4	5
"NM_145529"	13	12	14	5	13	4	12	11	15	13	4	11	13	2	16	13	11	18	12	15	1	8	10	11	8
"NM_145532"	17	18	7	15	9	11	8	19	10	12	17	13	14	7	7	3	18	6	6	7	13	11	1	4	13
"NM_145542.1"	1	1	9	18	19	2	15	2	12	18	19	9	9	9	4	10	7	2	8	9	14	13	9	14	10
"NM_145546"	2	7	11	9	12	17	6	12	6	2	3	1	18	16	4	1	17	7	16	6	16	17	18	15	14
"NM_145548.2"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_145551"	17	6	16	9	3	12	4	5	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"NM_145587"	1	17	15	7	19	2	15	4	5	17	18	13	17	9	3	3	18	14	8	14	14	7	5	14	13
"NM_145596.1"	2	9	5	16	11	6	10	9	13	2	13	3	7	3	4	11	1	13	15	11	2	14	11	2	16
"NM_145597.1"	16	6	18	15	3	19	18	19	10	12	2	15	11	13	7	9	9	9	14	10	5	4	1	4	3
"NM_145607"	1	17	7	7	9	2	15	4	5	17	18	13	14	7	3	3	18	14	4	7	14	7	5	16	13
"NM_145608.1"	19	1	9	13	4	1	14	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"NM_145617.1"	18	5	19	9	3	12	4	15	6	4	3	10	18	13	5	1	19	7	14	4	18	17	18	15	14
"NM_145619"	2	10	5	16	13	14	10	9	14	2	13	3	1	10	11	7	8	13	12	8	2	8	17	2	9
"NM_145625"	5	3	14	14	7	8	6	5	17	3	5	1	19	11	4	18	16	15	4	2	6	13	2	10	2
"NM_145630.1"	15	13	13	3	10	7	5	8	14	7	4	3	13	2	15	7	10	18	5	8	17	16	17	5	11
"NM_145633"	8	16	14	14	7	18	18	14	18	9	16	7	11	15	9	6	19	3	16	12	15	14	14	10	19
"NM_145857"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"NM_145919"	1	17	11	18	19	2	15	13	5	18	18	9	19	9	3	2	7	14	8	14	14	7	5	14	10
"NM_145920"	17	6	16	7	9	11	8	4	5	12	18	8	14	7	7	3	18	14	6	7	9	7	7	16	13
"NM_145934"	17	16	7	15	9	12	18	19	10	12	18	8	5	15	7	3	19	9	14	12	15	4	1	4	13
"NM_145941.1"	2	19	5	16	12	17	10	12	13	2	13	3	10	6	19	5	1	13	15	11	7	5	11	2	16
"NM_145943"	13	13	2	3	13	7	5	8	15	13	4	11	13	2	16	7	10	18	12	15	1	8	17	17	18
"NM_145949.1"	14	19	1	11	12	17	17	12	13	2	6	3	10	6	19	5	1	16	15	11	7	5	13	1	16
"NM_145952.1"	8	3	14	14	7	18	13	14	19	18	16	7	5	14	4	15	7	3	16	16	15	14	14	10	19
"NM_145955.2"	3	3	14	16	11	4	10	9	15	2	13	11	7	16	6	15	1	13	16	16	16	14	14	2	16
"NM_145956.1"	2	9	5	16	11	6	10	11	13	13	13	14	6	3	11	11	11	13	15	15	2	5	11	2	9
"NM_145960"	14	19	1	11	12	17	10	12	13	2	10	3	10	6	16	5	10	16	15	11	7	1	17	9	18
"NM_145975.2"	13	13	2	3	6	7	5	8	11	14	4	2	13	2	16	7	10	18	18	18	4	1	17	17	18
"NM_145978"	7	16	18	15	18	19	3	3	16	9	2	15	11	4	17	9	2	1	9	1	3	10	1	4	5
"NM_145978.1"	8	16	7	14	18	18	18	14	18	9	16	15	11	15	9	6	2	9	9	12	5	4	1	10	5
"NM_145979"	12	1	10	13	4	1	14	2	12	10	11	12	9	17	1	10	6	2	7	9	11	3	4	12	12
"NM_145987"	2	19	5	16	11	6	10	12	13	2	13	14	10	3	19	11	1	13	15	11	7	5	11	2	15
"NM_145996.1"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"NM_145997"	18	14	17	17	14	13	1	15	11	8	12	17	8	11	5	19	5	5	19	13	18	9	15	6	6
"NM_145999"	8	3	7	14	7	18	2	14	19	18	16	7	5	14	9	6	19	3	16	12	15	13	14	10	19
"NM_146002"	4	3	11	14	7	18	13	9	19	18	16	7	7	14	4	15	7	3	16	16	16	14	14	10	16
"NM_146009.1"	18	14	17	17	14	13	1	15	7	4	12	17	8	11	5	19	5	5	19	13	6	9	15	6	6
"NM_146025"	4	7	11	18	1	3	13	13	4	1	19	1	7	16	14	2	7	10	3	16	12	6	9	1	10
"NM_146033.1"	1	17	16	7	19	2	15	13	5	17	18	13	17	9	3	2	18	14	8	14	14	7	5	14	13
"NM_146037"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	1	16	19	15
"NM_146057"	1	17	11	18	19	2	15	13	4	18	19	9	19	9	3	2	7	10	4	16	14	13	5	14	10
"NM_146078.4"	2	9	5	16	11	6	10	9	13	2	13	14	10	3	11	11	1	13	15	11	2	1	11	2	9
"NM_146091.1"	9	8	8	6	5	6	7	16	1	14	10	14	15	5	8	4	15	12	18	18	4	1	16	19	15
"NM_146099"	13	13	2	3	13	7	5	8	11	8	4	17	13	2	16	7	10	18	12	15	1	8	17	17	18
"NM_146120"	7	2	6	4	8	5	3	3	16	11	1	19	16	4	17	17	14	1	10	1	3	10	19	13	5
"NM_146131"	17	18	15	7	9	11	8	19	10	12	18	13	14	7	7	3	18	6	6	7	13	11	7	16	13
"NM_146145"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"NM_146161"	17	7	11	9	3	3	6	13	4	1	3	1	7	16	14	2	17	7	3	6	12	17	14	15	14
"NM_146170.2"	12	1	9	19	17	1	16	2	12	19	7	12	9	8	1	10	12	2	1	9	8	2	12	12	12
"NM_146173"	2	7	14	16	12	17	10	9	13	2	13	1	7	16	4	5	1	13	16	16	16	14	11	1	16
"NM_146197.1"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146202"	1	17	7	14	19	2	15	14	19	18	18	7	5	9	3	6	7	14	8	12	14	7	5	14	13
"NM_146214"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146218"	14	19	1	11	6	17	17	12	8	16	6	1	3	6	2	5	3	16	2	11	7	5	13	7	4
"NM_146228.1"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	7	9	9	9	9	10	5	4	1	4	3
"NM_146230"	8	3	7	14	3	12	4	14	19	12	16	7	5	14	9	15	19	3	14	12	9	14	14	10	14
"NM_146248"	2	19	5	2	12	10	10	9	13	2	13	3	7	17	4	16	1	13	16	3	16	8	17	2	16
"NM_146249"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NM_146256"	5	3	14	12	16	9	6	9	17	13	15	1	19	11	4	13	4	15	16	16	16	13	14	9	4
"NM_146261.1"	10	6	6	15	9	19	8	19	10	11	2	19	11	7	7	3	14	6	6	7	13	11	1	4	3
"NM_146269"	6	4	12	19	17	10	16	7	3	19	14	18	12	8	10	16	12	4	1	17	10	2	12	3	7
"NM_146277"	19	1	9	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146280"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	4	10	6	2	7	3	11	3	4	12	1
"NM_146288"	2	13	5	16	11	4	10	9	13	2	13	3	13	3	11	7	1	13	15	13	2	8	11	2	18
"NM_146311"	19	1	9	13	4	1	14	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"NM_146354"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146365"	11	11	4	12	16	9	6	18	15	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"NM_146366"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146381"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146395"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146397"	12	15	9	19	17	16	11	2	9	19	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NM_146402"	2	13	5	2	2	7	5	9	13	5	13	3	13	2	10	7	10	18	15	19	1	8	17	2	18
"NM_146414"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146420"	6	4	12	2	2	10	16	7	3	5	14	16	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146425"	19	1	3	13	4	1	14	9	12	10	11	6	7	17	4	10	6	2	7	3	16	3	4	12	1
"NM_146431"	6	1	12	2	2	10	6	7	3	5	11	16	18	17	10	16	6	4	7	17	11	2	18	12	4
"NM_146441"	6	4	12	19	2	10	16	2	3	19	14	18	12	8	10	16	13	4	1	9	10	2	12	3	7
"NM_146467"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146472"	2	9	5	16	11	6	10	16	13	14	13	14	15	3	11	11	15	13	15	15	2	1	11	2	9
"NM_146477"	12	15	10	19	17	10	11	17	9	15	7	12	4	18	1	16	12	8	11	17	8	18	6	8	12
"NM_146501"	6	1	12	2	2	1	16	7	12	5	11	6	12	17	10	16	13	2	7	17	11	2	12	12	7
"NM_146511"	6	4	12	2	2	10	16	7	3	19	14	3	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146553"	2	19	4	16	16	9	6	9	13	2	15	1	3	6	2	14	1	13	13	19	7	19	8	9	4
"NM_146569"	11	11	4	12	16	9	6	18	17	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"NM_146584"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146590"	18	5	19	17	3	12	6	15	6	4	3	10	18	17	5	1	19	7	19	4	18	17	18	6	14
"NM_146591"	19	1	3	2	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146614"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146622"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146623"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146653"	6	4	12	2	2	10	5	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146661"	19	1	3	2	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146676"	19	1	3	2	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146679"	2	19	5	2	12	17	10	7	13	5	13	3	12	6	10	16	1	13	15	17	10	5	11	3	7
"NM_146680"	11	11	4	12	16	9	6	18	13	6	15	16	3	1	2	14	4	13	13	19	19	19	8	9	4
"NM_146685"	3	3	7	14	3	12	4	19	10	12	16	7	5	13	7	15	19	3	14	4	15	17	14	10	14
"NM_146692"	2	3	14	12	16	9	6	9	17	2	15	1	3	1	4	14	4	13	13	19	16	19	8	9	4
"NM_146713"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146724"	11	11	4	12	16	9	6	18	13	6	15	16	3	1	2	14	1	13	13	19	10	19	8	9	4
"NM_146726"	2	19	12	16	1	17	10	9	13	2	14	1	3	6	19	16	1	13	15	17	10	5	11	3	7
"NM_146728"	6	4	19	12	2	10	5	7	6	6	15	16	3	8	2	16	13	4	1	19	10	2	12	9	7
"NM_146735"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"NM_146758"	11	11	4	12	16	9	6	18	17	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"NM_146770"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146787"	2	9	5	16	11	4	10	9	13	2	13	11	6	3	11	11	1	13	15	15	2	14	11	2	9
"NM_146793"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146794"	12	4	10	19	17	10	11	7	3	19	14	18	12	8	1	16	12	4	1	17	10	2	12	8	12
"NM_146814"	18	5	19	17	3	12	4	15	10	4	3	10	18	13	5	1	19	7	14	4	18	17	18	6	14
"NM_146816"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	12	5	4	1	4	5
"NM_146826"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146843"	19	1	9	13	4	1	14	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"NM_146852"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146860"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146865"	2	19	14	16	12	9	6	9	6	2	15	16	3	1	2	14	1	13	15	19	16	14	8	2	4
"NM_146867"	2	19	5	16	11	4	10	9	13	2	13	16	3	12	2	11	1	13	15	19	2	5	11	2	4
"NM_146882"	2	19	5	16	12	17	10	7	13	2	13	3	10	6	19	5	1	13	15	11	7	5	11	2	7
"NM_146893"	2	3	5	2	14	1	10	9	11	2	13	1	7	17	4	15	1	13	16	3	16	14	11	2	1
"NM_146903"	2	9	5	16	11	4	10	9	13	2	13	3	6	3	11	11	1	13	15	15	2	8	11	2	9
"NM_146908"	6	4	12	2	2	10	5	7	3	5	14	3	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146916"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NM_146918"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146927"	6	4	12	19	2	10	5	7	3	6	14	16	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_146954"	12	1	10	8	4	16	11	17	12	10	11	12	4	17	1	8	12	8	7	5	11	3	4	12	12
"NM_146977"	19	1	9	13	4	1	4	2	12	10	11	6	9	17	12	10	6	2	7	9	11	17	4	12	1
"NM_147001"	18	19	19	17	12	9	6	18	6	2	15	16	3	1	2	14	1	13	13	19	18	19	8	9	4
"NM_147003"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_147011"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_147036.1"	3	3	14	9	1	10	6	9	3	2	13	1	7	16	6	15	17	7	16	6	12	14	14	15	14
"NM_147051"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_147068.7"	6	1	12	19	2	10	16	7	3	19	14	18	12	8	10	10	13	2	1	9	10	2	12	3	7
"NM_147077"	12	1	9	19	4	1	16	2	12	10	11	12	9	17	12	10	6	2	7	9	11	2	4	12	1
"NM_147105"	6	4	12	19	2	10	16	2	3	19	14	18	12	8	10	16	13	4	1	9	10	2	12	3	7
"NM_147106"	6	4	12	2	2	10	5	7	3	5	14	16	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_148924"	3	3	14	16	7	4	10	9	19	13	13	7	7	14	6	15	1	3	16	16	2	14	14	10	16
"NM_148925"	7	16	6	15	8	19	3	3	18	9	2	19	11	15	17	17	14	9	10	12	3	4	1	4	17
"NM_148925.1"	7	2	6	15	8	5	3	19	2	11	1	19	11	15	18	17	14	1	10	12	3	4	1	13	13
"NM_148932"	2	3	5	16	1	3	10	9	13	2	13	1	7	6	4	15	1	13	16	16	16	14	11	1	16
"NM_148958.1"	17	6	16	14	3	12	4	14	10	12	18	8	5	13	7	6	19	14	14	10	9	17	5	10	19
"NM_152234"	2	9	5	16	11	6	10	9	13	2	13	14	10	3	11	11	1	13	15	11	2	1	11	2	9
"NM_152801.1"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"NM_152816.1"	2	9	5	16	11	6	10	9	13	2	13	14	10	3	11	11	1	13	15	11	2	1	11	2	9
"NM_152818"	1	17	11	18	19	2	13	13	4	1	19	7	5	9	14	2	7	10	8	6	14	7	5	14	10
"NM_152824"	2	9	5	16	11	7	10	9	13	2	13	3	13	3	16	11	1	13	15	11	2	1	11	2	18
"NM_152839.1"	11	7	4	12	1	9	6	18	6	6	15	16	3	1	2	14	17	7	13	19	12	19	8	15	4
"NM_153049"	8	3	11	14	7	18	13	14	19	18	16	7	7	14	4	15	7	3	16	16	16	14	14	10	16
"NM_153056.1"	17	7	16	9	3	12	4	2	7	12	3	8	18	16	14	1	17	7	14	6	9	17	18	15	14
"NM_153063"	13	13	2	3	13	7	5	8	11	8	4	3	13	2	16	7	10	18	12	13	1	8	17	17	18
"NM_153068.1"	4	3	11	18	7	3	13	9	19	18	16	7	7	16	4	15	7	10	16	16	16	14	14	1	16
"NM_153072"	18	5	19	17	14	13	1	15	6	4	12	1	8	19	5	19	5	5	19	13	18	9	15	6	6
"NM_153083"	10	18	15	7	9	11	8	4	2	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"NM_153085.2"	2	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	11	15	15	2	8	10	11	8
"NM_153085.3"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"NM_153110"	19	3	3	14	7	12	6	6	19	10	16	7	5	14	7	15	19	3	16	3	16	14	14	10	1
"NM_153114"	6	4	12	2	2	10	16	7	3	5	14	3	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_153117.1"	17	16	7	14	3	18	4	19	10	12	16	8	5	15	7	9	19	3	14	12	15	4	1	10	13
"NM_153126"	14	19	14	16	12	9	6	12	13	2	15	1	3	6	2	5	1	13	15	11	7	1	13	9	4
"NM_153128"	8	3	14	14	7	18	2	14	18	18	16	7	5	14	9	6	19	3	16	16	15	14	14	10	19
"NM_153129.1"	1	17	11	18	19	2	13	13	4	18	19	9	17	9	3	2	7	10	8	16	14	7	5	14	10
"NM_153133"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"NM_153134.1"	10	18	15	15	9	11	8	4	5	17	17	13	14	7	18	3	9	14	6	10	13	4	1	16	3
"NM_153135.1"	19	1	3	13	4	1	14	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"NM_153151.1"	2	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	11	15	15	2	8	10	11	8
"NM_153156.1"	2	3	14	16	15	4	10	9	13	2	13	1	7	16	4	15	1	13	16	16	16	14	14	15	16
"NM_153162"	7	2	6	15	8	19	3	3	2	11	2	19	16	4	17	17	14	1	10	1	3	10	1	4	17
"NM_153167.1"	8	3	9	14	7	18	2	14	18	18	16	7	19	15	9	6	9	2	16	10	15	13	14	10	19
"NM_153177.2"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"NM_153195"	2	3	5	16	12	17	10	9	13	2	13	3	7	6	4	11	1	13	15	16	16	14	11	2	16
"NM_153198"	10	6	6	15	9	19	8	19	10	11	2	19	11	7	7	3	9	6	6	10	13	11	1	4	3
"NM_153287"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"NM_153287.1"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"NM_153390"	12	3	9	14	7	12	6	2	19	12	16	7	5	14	14	15	19	3	16	6	15	13	14	10	12
"NM_153395.1"	3	6	16	9	3	12	4	19	10	12	3	8	18	13	6	1	19	7	14	6	9	17	18	15	14
"NM_153403.2"	17	17	16	7	19	2	15	4	5	12	18	8	17	9	3	3	18	14	4	14	14	7	5	14	13
"NM_153410"	17	17	16	7	9	11	4	19	10	12	18	8	14	13	7	3	18	14	14	7	9	7	7	16	13
"NM_153416"	2	19	5	16	12	17	10	12	13	2	13	1	10	6	19	5	1	16	15	11	7	5	11	1	16
"NM_153420"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NM_153457"	10	18	15	7	9	11	8	4	5	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"NM_153501"	13	13	2	3	13	7	5	8	11	8	4	17	13	2	16	7	10	18	12	8	1	1	17	17	18
"NM_153528"	16	16	18	15	18	19	18	19	10	9	2	15	11	15	7	9	2	9	9	12	5	4	1	4	5
"NM_153530.1"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	8	16	15	17	2	6	15	2	18	2
"NM_153541"	2	12	14	16	7	4	6	9	15	13	8	16	7	14	4	15	1	13	16	16	16	14	14	10	8
"NM_153543.1"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	7	12	16	19	15
"NM_153559"	2	3	5	14	7	18	10	9	19	18	16	7	7	14	4	15	1	3	16	16	16	14	14	10	16
"NM_153565"	6	19	12	2	12	10	10	7	3	5	13	3	12	17	10	5	13	2	7	17	10	2	12	3	7
"NM_153567.1"	2	9	5	16	12	17	10	9	13	2	13	3	10	6	16	5	1	13	15	11	7	1	17	2	18
"NM_153572"	18	6	19	17	14	13	6	15	6	4	3	10	18	13	5	1	5	7	19	4	18	17	18	6	6
"NM_153574"	17	6	15	15	9	12	8	19	10	12	3	8	11	13	7	3	9	6	14	7	13	17	7	4	3
"NM_153582.1"	2	19	5	2	12	17	6	12	13	2	6	1	3	6	4	5	1	16	15	11	16	13	13	9	16
"NM_153591"	2	9	14	16	11	4	10	11	15	13	8	11	6	12	6	11	11	11	15	15	2	5	11	2	8
"NM_153596"	17	6	7	15	3	12	4	19	10	12	3	8	5	13	7	1	19	14	14	10	9	17	1	4	3
"NM_153761"	8	3	3	14	7	12	14	6	18	10	3	6	5	13	9	10	19	7	14	12	11	17	14	10	1
"NM_153762"	4	3	11	18	7	2	6	13	19	18	19	1	7	14	4	2	7	10	4	16	16	13	9	14	16
"NM_153807"	2	19	5	2	2	10	10	7	13	5	13	3	12	17	10	16	1	13	15	3	10	5	11	12	7
"NM_170588.1"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NM_170591"	2	19	5	16	12	17	10	12	13	2	13	3	10	6	19	5	1	13	15	11	7	5	11	2	15
"NM_170597"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NM_170684"	9	8	8	6	5	6	7	16	1	14	10	14	10	3	8	4	15	12	18	11	7	5	16	19	15
"NM_172051.2"	17	6	16	9	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"NM_172054"	2	9	5	16	11	6	10	9	13	2	13	3	10	3	19	11	1	13	15	11	2	5	11	2	16
"NM_172118"	17	18	15	7	9	11	15	4	5	17	18	13	14	7	3	3	18	14	6	7	14	7	7	16	13
"NM_172121.1"	13	13	2	3	16	9	5	18	11	6	15	17	3	1	2	7	10	18	13	19	1	19	8	17	18
"NM_172134.2"	17	6	16	9	3	12	4	13	4	12	3	8	18	13	3	1	17	7	14	6	9	17	18	15	14
"NM_172145.1"	17	6	15	15	9	11	8	19	10	12	17	8	14	7	7	3	9	6	6	7	13	11	7	16	3
"NM_172148"	2	19	5	16	12	7	10	8	11	2	13	3	10	6	19	5	1	13	15	11	7	1	11	2	18
"NM_172150.1"	17	6	16	7	3	2	15	4	5	12	18	8	19	13	3	3	18	14	4	10	9	7	5	14	3
"NM_172154"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"NM_172258.2"	6	4	12	19	2	10	16	7	3	5	14	16	12	8	10	16	13	4	1	17	10	2	12	3	7
"NM_172262"	16	16	18	15	18	19	18	19	10	9	2	15	11	15	7	9	2	9	9	10	5	10	1	4	5
