"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NAP018089.001"	11	19	19	1	10	15	18	13	19	2	10	12	11	2	10	19	9	5	9	8	16	12	7	14	18
"NAP019640.001"	8	17	6	3	7	9	16	16	11	8	10	16	2	7	13	19	20	12	18	6	6	20	10	17	13
"NAP020861.001"	20	16	14	2	13	17	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NAP023145.001"	8	4	20	14	3	18	11	2	14	9	20	18	8	20	17	18	3	1	3	6	3	11	8	17	6
"NAP025218.001"	11	19	19	1	15	2	18	13	19	2	6	8	18	2	15	8	1	10	6	20	20	15	16	12	9
"NAP025478.001"	8	17	6	3	7	9	16	16	11	17	1	16	2	7	13	20	20	12	18	7	6	20	10	4	13
"NAP025894.1"	3	18	15	13	11	18	11	10	13	16	3	18	15	19	12	7	19	8	10	10	2	18	1	9	11
"NAP026680.1"	19	7	5	4	2	4	1	14	10	17	3	17	19	18	16	9	8	5	14	7	18	12	9	1	15
"NAP026710.1"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	8	13	12	9	1	15
"NAP027441.1"	19	16	5	4	2	4	9	14	6	17	10	17	16	14	16	19	8	5	1	6	16	12	9	4	15
"NAP027600.1"	18	19	17	1	15	2	18	13	19	11	6	8	18	2	15	8	11	10	9	20	20	15	16	12	9
"NAP027677.1"	8	19	17	15	7	3	3	6	4	11	10	18	7	9	15	19	9	10	6	6	3	15	12	16	12
"NAP027946.1"	1	9	16	9	4	5	13	3	1	19	15	14	1	15	18	6	6	2	5	11	13	8	6	15	17
"NAP028689.1"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NAP029197.1"	18	4	17	15	3	3	10	2	4	11	20	3	8	4	17	18	1	17	8	5	3	3	8	16	12
"NAP029503.1"	11	19	17	15	14	3	3	7	4	2	6	18	11	2	19	12	1	10	15	4	20	13	12	16	18
"NAP029896.1"	1	13	13	12	19	16	2	19	15	1	13	10	1	8	3	5	4	14	16	18	9	5	6	20	17
"NAP030542.1"	13	3	7	10	8	14	14	11	8	6	16	2	7	13	14	10	16	19	3	9	7	19	17	6	20
"NAP030614.1"	18	4	20	15	3	3	11	2	4	11	20	3	8	4	17	18	1	17	8	5	4	3	8	16	12
"NAP030809.1"	16	4	20	15	3	7	11	2	4	11	20	3	8	4	17	18	17	17	8	5	4	11	8	7	8
"NAP030846.1"	10	4	20	14	3	12	11	2	14	9	20	3	8	20	17	18	3	17	8	5	4	11	8	19	12
"NAP030857.1"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	19	8	5	14	8	6	12	9	1	15
"NAP030988.1"	9	5	2	6	11	11	17	1	13	2	7	7	9	11	9	2	7	3	19	16	17	14	11	8	8
"NAP031332.1"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"NAP031654.1"	11	19	18	8	14	15	3	7	5	2	11	12	11	5	20	12	14	20	15	4	17	13	7	14	18
"NAP032490.1"	17	10	3	16	9	12	15	17	9	7	9	5	4	17	8	11	12	11	13	15	8	6	4	10	6
"NAP032847.1"	5	6	18	8	5	6	19	4	5	5	5	12	11	10	2	16	14	20	17	12	5	8	7	14	7
"NAP032866.1"	12	17	1	3	7	17	16	16	11	17	14	16	2	7	1	15	20	12	5	11	13	20	10	4	13
"NAP033010.1"	12	16	1	2	13	17	9	20	6	15	14	16	16	14	1	15	10	13	1	11	16	7	5	11	14
"NAP035135.1"	1	9	16	11	5	5	8	3	1	3	15	14	12	3	18	16	6	2	12	1	10	8	6	13	4
"NAP035242.1"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	19	8	5	14	8	13	12	9	1	15
"NAP035629.1"	7	8	12	17	4	8	4	15	1	12	15	6	12	15	6	6	2	15	4	13	15	9	20	3	19
"NAP036887.1"	20	16	14	2	13	17	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NAP037294.1"	1	7	5	4	2	4	13	14	10	17	17	17	1	18	16	9	8	5	5	11	13	5	9	1	15
"NAP037408.1"	12	17	1	4	2	9	16	14	11	17	1	16	2	7	16	20	8	12	18	7	13	20	10	4	13
"NAP037463.1"	14	3	7	19	10	14	10	11	8	20	16	1	7	1	14	8	9	19	3	20	7	15	17	6	12
"NAP037824.1"	8	17	6	15	7	18	11	16	13	8	10	18	2	7	13	20	20	12	10	6	3	20	1	17	11
"NAP038043.1"	7	3	10	10	17	8	7	15	12	20	12	13	17	12	6	1	13	19	9	17	7	9	14	6	20
"NAP038609.1"	7	8	12	17	4	8	4	15	1	12	15	6	17	12	6	6	2	15	4	13	15	9	20	3	19
"NAP039455.1"	8	3	7	10	6	18	11	11	8	9	20	18	7	20	14	3	9	19	3	6	3	19	8	19	20
"NAP040394.1"	19	11	8	11	12	19	5	3	18	3	2	4	19	3	18	16	18	9	2	1	18	5	13	13	4
"NAP040551.1"	18	10	3	16	3	3	10	17	9	7	9	5	3	17	8	4	12	1	13	5	4	3	4	10	12
"NAP040555.1"	11	19	12	8	4	5	5	3	5	2	5	12	12	15	10	6	14	2	2	1	5	8	7	14	18
"NAP041383.1"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NAP042147.1"	10	4	20	14	6	18	11	2	14	9	20	3	8	20	17	18	3	17	10	5	4	11	8	19	8
"NAP042820.1"	11	6	18	6	16	11	13	1	7	2	5	12	11	5	20	2	7	3	19	16	17	13	11	14	18
"NAP043344.1"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	17	13
"NAP043477.1"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NAP044523.1"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	8	13	12	9	1	15
"NAP045186.1"	10	4	20	14	6	18	11	8	13	9	20	18	15	19	17	7	3	1	10	10	2	18	1	19	11
"NAP045477.1"	7	8	10	17	17	15	3	15	12	12	10	13	17	12	6	1	2	15	4	6	3	9	14	3	16
"NAP045499.1"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	8	13	12	9	1	15
"NAP045863.1"	12	17	1	4	7	9	16	14	11	17	1	16	2	7	13	20	20	12	5	11	13	20	10	4	13
"NAP046039.1"	15	16	1	7	14	17	6	7	17	18	14	11	10	14	11	15	17	6	5	4	11	13	2	7	5
"NAP046242.1"	4	14	12	9	4	5	2	3	1	19	15	6	12	15	19	6	2	2	20	13	10	8	20	5	19
"NAP046244.1"	8	3	7	10	7	14	7	11	6	8	10	13	7	1	14	19	13	19	9	6	3	19	17	6	20
"NAP046356.1"	4	9	16	9	1	5	2	9	15	19	4	14	13	10	7	17	5	2	20	2	10	8	15	15	7
"NAP048198.1"	4	9	16	9	4	5	8	18	1	19	19	9	12	15	19	6	6	2	20	2	10	1	20	5	19
"NAP048817.1"	5	11	8	11	12	19	5	4	18	3	2	4	20	3	2	16	18	9	12	12	5	16	13	13	4
"NAP048841.1"	12	16	1	2	13	17	9	20	6	15	14	20	16	14	1	15	10	13	1	11	13	7	5	11	14
"NAP049315.1"	14	3	7	10	10	14	7	11	8	20	16	18	7	1	14	8	9	19	9	6	7	19	17	6	20
"NAP049544.1"	1	9	8	11	16	16	5	18	7	3	19	9	1	3	18	14	6	9	2	19	5	5	6	13	17
"NAP049824.1"	8	17	6	10	7	9	7	16	11	8	3	18	7	7	13	20	9	19	3	6	3	19	17	17	20
"NAP050049.1"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	6	6	20	10	17	13
"NAP050653.1"	1	9	16	18	19	20	8	19	15	1	13	10	5	15	18	5	4	14	16	18	10	2	6	20	17
"NAP050965.1"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	17	13
"NAP051522.1"	20	16	14	2	13	17	9	20	6	15	10	20	16	14	1	15	10	13	1	14	16	7	5	11	14
"NAP052266.1"	16	2	9	7	14	7	3	7	4	18	11	3	11	4	11	12	17	20	15	4	11	13	2	7	5
"NAP052385.1"	4	9	12	9	4	5	8	3	1	19	15	9	12	15	18	6	6	2	20	1	10	8	20	5	19
"NAP052751.1"	16	4	20	14	6	7	11	2	14	9	20	3	8	20	17	18	17	17	8	5	4	11	8	19	8
"NAP053264.1"	18	19	17	15	15	3	10	6	4	11	6	8	3	9	15	4	1	10	6	5	20	3	12	16	12
"NAP053909.1"	11	20	12	1	11	2	18	13	19	2	3	6	18	2	10	19	11	2	9	10	20	8	16	9	18
"NAP054413.1"	16	16	9	7	14	7	11	7	17	18	10	18	10	4	11	18	17	6	15	6	3	11	2	7	8
"NAP054603.1"	20	16	12	2	4	5	9	3	1	15	15	20	12	15	18	6	10	2	1	1	16	8	5	11	19
"NAP055464.1"	15	14	1	2	13	17	13	9	7	13	14	7	1	8	1	15	7	3	5	11	13	4	15	15	5
"NAP056322.1"	14	3	10	10	17	14	7	11	12	20	16	13	17	1	14	8	13	19	3	17	7	19	17	6	20
"NAP056404.1"	6	6	16	12	5	16	19	18	7	5	19	19	13	8	20	14	14	14	17	19	9	4	15	15	7
"NAP056547.1"	4	9	12	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	14	19
"NAP056724.1"	18	19	17	15	15	15	3	6	4	2	6	18	7	9	15	19	1	10	6	4	3	13	12	16	18
"NAP056816.1"	3	18	15	13	11	2	18	10	13	16	3	6	15	19	12	7	19	8	10	10	2	18	1	9	11
"NAP057024.1"	20	16	5	2	13	4	9	14	6	15	10	17	16	14	16	19	8	13	1	19	16	12	5	11	15
"NAP057026.1"	15	6	18	8	14	6	19	7	5	2	11	12	11	5	11	12	14	20	15	4	11	13	7	14	18
"NAP057029.1"	7	8	10	17	17	8	7	15	12	12	12	13	17	12	6	1	13	15	4	17	15	9	14	3	16
"NAP057037.1"	12	16	1	2	13	17	9	20	6	15	14	16	16	14	1	15	10	13	1	11	16	7	5	11	14
"NAP057049.1"	3	18	15	13	11	9	16	10	13	16	3	18	15	19	12	19	19	5	9	10	6	18	1	9	11
"NAP057065.1"	8	3	7	10	10	18	11	11	8	16	3	18	15	19	12	20	9	19	10	10	2	19	1	9	11
"NAP057112.1"	8	17	6	10	7	9	16	16	11	8	10	18	7	7	13	19	9	12	9	6	3	19	17	17	13
"NAP057148.1"	12	16	1	2	13	17	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NAP057251.1"	12	16	1	2	13	17	13	20	6	17	14	16	1	14	1	15	10	13	5	11	13	7	5	4	14
"NAP057282.1"	8	17	6	3	7	9	16	16	11	8	1	18	2	7	13	20	20	12	18	6	6	20	1	17	13
"NAP057397.1"	14	3	7	10	10	14	7	11	3	20	16	18	7	1	14	19	9	19	9	6	3	19	17	6	20
"NAP057461.1"	12	16	1	2	13	17	13	20	6	17	14	16	16	14	1	15	10	13	5	11	13	7	5	4	14
"NAP057600.1"	8	17	6	3	7	9	16	16	11	8	10	16	2	7	13	19	20	12	18	6	6	20	10	17	13
"NAP058254.1"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	8	13	12	9	1	15
"NAP058291.1"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NAP058373.1"	8	2	15	15	14	10	3	7	4	2	10	18	10	10	19	20	17	6	15	4	13	13	7	17	18
"NAP058594.1"	20	16	14	2	13	17	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NAP059351.1"	8	16	6	3	7	9	9	16	6	8	10	16	16	14	1	19	10	13	1	6	16	7	5	11	14
"NAP060056.1"	14	3	7	10	7	14	7	11	8	20	10	13	7	1	14	19	9	19	3	6	3	19	17	6	8
"NAP061005.1"	20	16	14	2	13	15	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NAP061234.1"	18	4	20	15	3	7	11	2	4	11	20	3	8	20	17	18	9	17	3	5	4	3	17	16	12
"NAP061489.1"	20	16	14	2	11	5	9	20	6	15	19	9	16	14	1	19	10	13	1	11	13	7	5	11	14
"NAP061805.1"	14	3	7	10	8	14	7	11	3	20	16	13	7	1	14	10	9	19	9	17	7	19	17	6	20
"NAP061954.1"	20	11	8	11	12	19	5	4	18	15	2	20	20	3	2	16	18	9	12	12	5	16	13	11	4
"NAP062061.1"	20	16	14	2	13	17	9	20	6	15	14	20	16	14	1	15	10	13	1	14	16	7	5	11	14
"NAP066348.1"	14	3	7	10	10	14	7	11	19	20	16	1	7	1	14	8	9	19	9	20	7	19	17	6	20
"NAP067064.1"	8	17	6	3	7	9	16	16	11	17	1	16	2	7	13	20	20	12	18	7	6	20	10	4	13
"NAP067089.1"	20	16	14	2	13	15	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NAP067097.1"	8	17	6	3	7	9	16	16	11	8	10	18	2	7	13	19	20	12	18	6	3	20	10	17	13
"NAP067254.1"	15	16	9	7	14	17	3	7	4	18	10	11	16	14	20	15	17	6	5	4	17	13	7	11	8
"NAP069079.1"	18	19	17	15	15	3	3	6	4	2	6	18	18	2	15	12	1	10	6	4	20	13	12	16	18
"NAP070880.1"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	8	13	12	9	1	15
"NAP070973.1"	16	4	20	15	3	7	11	2	4	11	20	3	8	4	17	18	17	17	8	5	4	11	8	7	12
"NAP071310.1"	12	16	1	2	13	17	9	20	6	15	14	16	16	14	1	15	10	13	1	11	16	7	5	4	14
"NAP071342.1"	8	17	5	4	2	9	16	14	10	17	1	17	2	7	16	20	8	5	18	7	6	20	9	4	13
"NAP071456.1"	8	17	6	3	7	9	16	16	11	17	1	18	2	7	13	20	20	12	18	7	6	20	1	17	13
"NAP071486.1"	16	19	17	15	14	18	3	7	4	11	10	18	15	4	9	19	17	3	15	6	3	13	1	16	8
"NAP071826.1"	12	16	1	2	13	17	9	20	6	8	10	16	16	14	1	15	10	13	1	14	16	7	5	11	14
"NAP093077.001"	10	4	20	16	3	3	10	2	9	11	20	3	8	17	17	18	3	1	8	5	4	3	8	10	12
"NAP093966.001"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NAP093999.001"	16	4	20	14	3	7	11	2	4	11	20	3	8	4	17	18	17	17	8	5	4	11	8	7	8
"NAP094453.001"	2	1	4	18	18	1	12	12	2	1	8	10	5	16	4	13	15	7	11	3	14	2	3	2	10
"NAP100137.001"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	11	13	5	9	1	15
"NAP101564.1"	17	3	7	10	9	14	15	11	8	7	16	1	7	1	14	11	9	19	3	9	7	19	17	6	20
"NAP101637.1"	15	14	9	7	14	10	6	7	17	13	11	11	11	5	11	14	5	20	15	4	11	13	2	15	5
"NAP101659.1"	18	19	17	15	15	3	3	7	4	11	6	3	8	9	15	18	1	10	6	5	3	13	12	16	8
"NAP101960.1"	19	7	5	4	2	4	1	13	10	4	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NAP102091.1"	19	7	5	4	2	4	1	14	10	17	10	17	16	11	16	19	8	5	14	8	13	12	9	1	15
"NAP102119.1"	18	4	17	19	3	3	10	6	9	11	9	3	3	9	8	4	12	4	3	5	3	3	4	16	12
"NAP102400.1"	14	3	7	10	10	14	7	11	19	20	16	13	7	1	14	8	9	19	9	17	7	19	17	6	20
"NAP102462.1"	14	3	7	10	8	14	15	11	8	7	16	1	7	1	14	11	9	19	3	9	7	19	17	6	20
"NAP103111.1"	11	6	18	8	16	6	19	4	7	2	5	12	11	5	2	16	14	20	2	12	5	10	7	14	4
"NAP103878.1"	18	4	20	15	3	3	11	2	4	11	20	3	8	4	17	18	3	1	8	5	4	3	8	16	12
"NAP105867.1"	18	4	17	15	3	3	3	6	4	11	10	3	8	4	15	18	1	17	3	6	3	3	12	16	12
"NAP106553.1"	8	4	6	3	7	9	11	16	4	8	10	18	7	4	13	19	20	12	3	6	3	11	8	17	13
"NAP106668.1"	15	14	9	7	11	7	3	7	7	2	19	9	11	5	20	14	14	20	15	4	17	13	7	14	8
"NAP106922.1"	1	9	16	9	11	5	13	18	1	19	15	14	1	15	18	6	6	2	5	11	13	5	6	20	17
"NAP107388.1"	20	16	14	2	13	17	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"NAP107779.1"	11	19	17	15	15	15	3	6	4	2	6	12	11	2	15	12	1	10	6	4	20	13	12	16	18
"NAP108202.1"	18	4	17	19	15	3	10	6	4	11	6	1	3	9	15	4	1	4	3	5	4	3	17	16	12
"NAP108362.1"	11	6	18	8	16	16	19	4	7	2	5	12	11	5	20	16	14	3	2	19	17	10	7	14	18
"NAP108417.1"	19	7	12	11	4	5	5	3	1	4	15	4	19	15	18	6	6	9	14	1	18	5	13	1	4
"NAP108437.1"	10	12	20	14	6	12	11	8	14	9	20	5	8	20	17	3	3	1	8	5	4	11	8	19	6
"NAP108451.1"	5	11	8	11	12	19	5	12	18	3	2	15	20	3	2	16	18	9	11	12	5	16	18	13	4
"NAP108459.1"	7	8	10	17	17	8	7	15	12	12	12	13	17	12	6	1	13	15	4	17	15	9	14	3	16
"NAP108516.1"	12	16	1	2	13	17	9	20	6	15	14	20	16	14	1	15	10	13	1	11	16	7	5	11	14
"NAP108526.1"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	7	18	20	9	1	15
"NAP108602.1"	8	17	6	3	7	9	16	16	11	8	1	18	2	7	13	20	20	12	18	6	6	20	10	17	13
"NAP108679.1"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	17	13
"NAP108708.1"	8	17	6	4	2	4	16	14	10	17	1	17	2	7	16	20	8	5	18	7	13	20	9	4	13
"NAP108723.1"	12	16	1	2	13	17	9	20	6	8	14	16	16	14	1	15	10	13	1	7	16	7	10	4	14
"NAP112302.1"	14	3	7	10	7	14	7	11	8	20	16	13	7	1	14	19	9	19	3	6	7	19	17	6	20
"NAP113215.1"	19	7	5	4	2	9	16	14	10	17	1	17	2	18	16	20	8	5	18	7	6	20	9	4	15
"NAP113293.1"	17	4	7	10	9	12	15	11	8	7	16	1	7	17	8	11	9	4	3	6	3	19	17	10	12
"NAP114978.1"	10	4	20	15	3	7	11	2	4	11	20	3	8	4	17	18	9	17	3	5	4	11	8	16	12
"NAP115274.1"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NAP115296.1"	16	19	20	7	11	7	11	7	13	2	3	3	15	5	20	14	17	17	3	10	17	13	1	7	8
"NAP115318.1"	18	4	17	15	3	7	11	2	4	11	20	3	7	4	17	18	9	17	3	5	3	11	17	16	12
"NAP115402.1"	8	4	17	15	7	3	3	6	4	11	10	18	8	4	15	19	1	10	6	6	3	3	12	16	12
"NAP122697.1"	12	16	1	2	13	17	9	20	6	15	14	20	16	14	1	15	10	13	1	14	16	7	5	11	14
"NAP122972.1.1"	8	16	6	3	7	17	9	16	6	8	10	16	16	14	1	19	10	13	1	6	3	7	10	17	14
"NAP123216.1"	16	2	9	7	14	7	3	7	4	18	11	3	10	4	19	18	17	6	15	4	17	13	2	7	8
"NAP123300.1"	15	16	9	7	14	17	6	7	6	18	11	11	16	14	11	15	17	13	15	4	11	13	2	11	5
"NAP123493.1"	1	9	16	9	4	16	8	18	7	19	15	14	1	11	18	2	7	2	19	1	10	8	6	8	17
"NM_001001177"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	13	15	4	17	15	9	14	16	16
"NM_001001179"	5	9	8	11	5	19	5	4	18	3	2	14	20	3	18	16	6	9	12	1	5	8	13	13	4
"NM_001001321.1"	17	10	3	16	9	12	15	17	8	7	9	5	4	17	8	11	12	11	3	15	8	6	4	10	6
"NM_001001326.1"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"NM_001001796"	12	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	7	6	20	10	4	13
"NM_001001884"	15	14	9	7	1	10	6	7	7	13	11	11	11	5	7	14	5	20	15	4	17	13	2	15	5
"NM_001001892.1"	13	3	11	10	8	14	7	5	3	20	16	2	6	13	5	10	16	19	9	9	7	19	19	6	20
"NM_001001892.10"	13	3	7	10	8	14	7	11	3	20	16	2	6	13	5	10	16	19	9	9	7	19	19	6	20
"NM_001001892.9"	13	15	11	10	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	7	17	19	18	20
"NM_001001983"	1	9	16	11	5	5	8	3	1	3	15	14	12	15	18	6	6	2	16	1	10	8	6	20	17
"NM_001001983.1"	4	9	16	9	4	5	8	18	1	19	15	14	1	15	18	6	6	2	20	1	10	5	6	5	17
"NM_001002004.2"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"NM_001002268.1"	4	9	16	9	4	5	8	3	1	3	15	14	12	15	18	6	6	2	20	1	10	8	20	20	17
"NM_001002764.1"	10	4	20	16	3	12	10	2	9	11	20	3	8	17	17	18	3	17	8	5	4	3	8	10	6
"NM_001002764.3"	15	14	9	12	1	6	2	9	15	13	4	11	13	8	7	17	5	20	17	2	9	4	15	15	7
"NM_001002791"	8	19	12	15	7	2	3	13	4	2	10	18	18	2	1	19	1	13	15	6	3	13	12	17	18
"NM_001002842.1"	17	10	3	16	9	12	10	17	9	7	9	5	4	17	8	11	12	4	13	15	8	3	4	10	12
"NM_001002896"	6	9	16	12	19	20	8	19	15	1	4	19	5	8	3	5	6	14	16	18	10	4	15	20	7
"NM_001002927.1"	4	2	9	7	1	10	6	7	17	13	4	11	10	10	19	14	5	6	17	4	17	1	2	5	5
"NM_001003668"	18	4	17	15	3	3	10	6	4	11	18	3	7	9	15	4	1	4	3	5	3	3	12	16	12
"NM_001003672"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_001003817.7"	5	9	4	11	5	19	20	12	20	5	8	15	20	6	18	13	15	18	11	3	5	16	18	2	1
"NM_001003910.1"	1	9	16	12	19	16	8	18	15	19	13	14	1	8	18	5	6	14	16	1	10	8	6	20	17
"NM_001003911"	6	9	16	7	11	5	13	18	7	19	19	9	1	15	18	14	6	2	17	1	17	1	15	15	7
"NM_001003912.1"	6	14	13	12	5	6	2	19	15	5	4	10	13	8	3	17	4	14	17	18	9	4	15	20	7
"NM_001004155"	6	13	13	18	5	20	12	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	3	20	10
"NM_001004185"	18	15	17	19	15	3	10	6	3	11	18	2	3	9	15	4	1	4	6	9	1	3	12	16	12
"NM_001005223"	18	19	17	15	15	3	3	6	4	11	6	1	7	4	15	18	9	17	3	5	3	3	17	16	8
"NM_001005421.1"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	3
"NM_001005477.1"	8	17	6	3	7	9	16	16	11	8	3	18	2	7	13	20	20	12	18	10	6	20	1	17	13
"NM_001005507"	18	19	17	15	15	3	3	6	4	11	6	3	3	9	15	12	1	10	6	5	3	13	12	16	12
"NM_001005510.1"	1	9	12	9	4	5	5	3	1	3	15	14	12	15	18	6	6	2	19	1	18	5	20	8	19
"NM_001005868"	4	9	16	9	4	5	8	3	1	19	15	14	12	10	19	6	5	2	20	2	10	8	20	5	19
"NM_001007574.1"	4	9	16	9	5	16	8	18	15	19	4	14	1	15	18	6	6	2	2	1	10	8	6	15	7
"NM_001007581.1"	11	6	18	8	16	6	3	7	5	2	11	12	11	5	20	12	14	20	15	4	17	13	7	14	18
"NM_001008427.2"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NM_001008533.2"	18	19	17	19	15	3	18	6	19	11	6	8	3	2	15	8	11	10	6	20	20	15	12	12	12
"NM_001008542"	6	13	13	12	19	20	12	19	15	1	13	10	5	8	3	5	4	14	16	18	9	2	3	20	10
"NM_001008548"	18	15	17	5	15	3	14	6	3	6	18	2	3	9	5	4	16	4	7	9	1	17	19	16	12
"NM_001008550.1"	12	16	1	2	13	17	9	20	11	8	14	16	16	14	1	15	10	13	18	7	6	7	10	4	14
"NM_001009545"	12	16	1	2	13	17	9	20	6	15	14	16	16	14	1	15	10	13	5	11	13	7	5	4	14
"NM_001009575"	11	6	18	8	14	6	19	7	5	2	11	12	11	10	11	12	14	20	15	4	11	13	7	14	18
"NM_001009949"	1	9	16	11	4	16	8	18	1	3	15	14	1	15	18	6	6	2	2	1	10	5	6	13	17
"NM_001010930"	19	7	5	4	2	4	1	14	10	17	17	17	19	18	16	9	8	5	14	8	13	12	9	1	15
"NM_001011527"	8	17	6	3	7	9	16	16	11	8	1	16	2	7	13	20	20	12	18	6	6	20	10	17	13
"NM_001011756"	14	3	7	10	8	14	7	11	8	20	16	1	7	1	14	19	9	19	3	6	7	19	17	6	20
"NM_001011758"	11	20	12	9	4	2	18	13	1	2	5	6	18	2	19	12	11	2	20	4	20	8	20	5	19
"NM_001011848"	8	4	6	15	7	18	11	16	4	11	1	18	8	7	13	18	20	12	8	6	3	11	8	17	13
"NM_001012305"	4	14	9	9	1	10	2	18	15	19	4	11	13	8	7	14	14	6	17	2	17	4	20	15	19
"NM_001012726"	3	20	19	13	2	2	18	13	19	16	3	18	15	19	12	8	19	8	10	10	2	18	1	9	11
"NM_001013024"	6	13	13	12	5	16	2	19	15	1	13	10	13	8	3	5	4	14	16	18	9	4	15	20	7
"NM_001013025"	6	6	13	12	5	6	2	19	15	5	4	10	13	8	2	16	4	14	17	12	9	4	15	15	7
"NM_001013365"	13	15	11	5	8	13	14	5	3	6	18	2	6	13	5	10	16	16	7	9	1	17	19	18	12
"NM_001013370.1"	6	9	16	12	5	6	8	4	15	5	4	14	13	16	18	5	6	2	16	12	10	8	15	20	7
"NM_001013370.2"	4	9	16	8	5	6	19	4	5	5	5	14	13	3	2	16	6	2	2	12	5	8	6	14	7
"NM_001013379"	19	7	5	4	2	4	1	14	10	4	17	17	19	18	16	9	8	5	14	8	18	12	9	1	15
"NM_001013577.1"	18	4	17	19	3	3	10	17	8	11	9	1	3	9	15	4	12	4	3	5	4	3	17	16	12
"NM_001013741"	8	17	6	3	7	9	16	16	11	8	1	18	2	7	13	20	20	12	18	6	6	20	10	17	13
"NM_001013810"	11	19	18	15	14	15	3	7	5	2	11	12	11	2	11	12	14	20	15	4	11	13	7	14	18
"NM_001013813"	15	14	2	6	16	11	2	18	7	13	7	7	13	5	20	14	7	3	17	16	17	4	11	15	2
"NM_001013824.1"	13	15	11	19	15	13	14	11	3	6	16	2	7	1	14	4	16	19	3	9	7	19	17	16	12
"NM_001013832"	17	3	7	10	8	14	15	11	8	7	16	1	7	1	14	11	9	19	3	9	7	19	17	6	20
"NM_001014394"	1	7	5	4	2	4	1	14	10	17	17	17	1	18	16	9	8	5	14	11	13	5	9	1	15
"NM_001014900.1"	1	13	4	18	19	20	12	19	2	1	13	10	5	16	3	5	6	7	16	18	14	2	3	20	10
"NM_001014900.2"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"NM_001014973.1"	11	6	18	8	16	6	19	7	5	2	11	12	11	5	20	12	14	20	15	4	17	13	7	14	18
"NM_001014974"	18	4	17	19	15	3	10	6	4	11	6	3	3	9	15	4	1	4	6	5	4	3	12	16	12
